id,original_title,title,runtime
55261,Hidden Assassin,Hidden Assassin,104.0
27719,The Peacekeeper,The Peacekeeper,98.0
42836,Kameradschaft,Comradeship,93.0
101382,Utamaro o meguru gonin no onna,Utamaro and His Five Women,94.0
47122,Flaming Creatures,Flaming Creatures,45.0
89785,Abschied von gestern,Yesterday Girl,88.0
129417,Детство Горького,The Childhood of Maxim Gorky,98.0
53161,White Shadows in the South Seas,White Shadows in the South Seas,88.0
47046,สุดเสน่หา,Blissfully Yours,126.0
82404,Juventude Em Marcha,Colossal Youth,155.0
128846,Nicht versöhnt oder Es hilft nur Gewalt wo Gewalt herrscht,Not Reconciled,55.0
63764,Le diable au corps,Devil in the Flesh,110.0
148597,Hai zi wang,King of the Children,107.0
46886,Disko ja tuumasõda,Disco and Atomic War,80.0
129303,Pas de Deux,Pas de Deux,13.0
24438,Did You Hear About the Morgans?,Did You Hear About the Morgans?,103.0
174598,Snow White,Snow White,63.0
60639,達摩密宗血神飄,Shaolin Kung-Fu Mystagogue,90.0
125512,Dinosaurs!  A Fun-Filled Trip Back In Time,Dinosaurs!  A Fun-Filled Trip Back In Time,30.0
14704,Donkey Xote,Donkey X,90.0
100122,El arte de morir,The Art of Dying,102.0
48496,Tango,Tango,8.0
33052,My Sister Eileen,My Sister Eileen,96.0
140281,She Wouldn't Say Yes,She Wouldn't Say Yes,87.0
26032,Make the Yuletide Gay,Make the Yuletide Gay,89.0
29697,Faith Like Potatoes,Faith Like Potatoes,97.0
16576,Cheeni Kum,Cheeni Kum,136.0
272772,How 2 Build A Rapper,How 2 Build A Rapper,0.0
19197,Mum & Dad,Mum & Dad,84.0
23947,Nasty Old People,Nasty Old People,84.0
25968,Veronika Decides to Die,Veronika Decides to Die,103.0
61872,Alice,Alice,240.0
32615,The Offence,The Offence,112.0
19995,Avatar,Avatar,162.0
10197,Nine,Nine,112.0
9650,Hard Luck,Hard Luck,101.0
64481,La Chambre des Officiers,The Officers' Ward,135.0
10268,Je vous trouve très beau,You Are So Beautiful,97.0
22897,It's Complicated,It's Complicated,121.0
10528,Sherlock Holmes,Sherlock Holmes,128.0
25196,Crazy Heart,Crazy Heart,112.0
13988,The Art of War II: Betrayal,The Art of War II: Betrayal,103.0
36811,The Last Station,The Last Station,112.0
40054,Je suis timide... mais je me soigne,Too Shy to Try,88.0
23398,Alvin and the Chipmunks: The Squeakquel,Alvin and the Chipmunks: The Squeakquel,88.0
28520,Uncertainty,Uncertainty,101.0
15772,गुरु,Guru,166.0
132397,Posle smerti,After Death,46.0
38908,Film Geek,Film Geek,78.0
42206,In einem Jahr mit 13 Monden,In a Year with 13 Moons,124.0
26533,The Fallen Sparrow,The Fallen Sparrow,94.0
25137,Beyond a Reasonable Doubt,Beyond a Reasonable Doubt,105.0
22043,The Profit,The Profit,128.0
18898,Looking for Eric,Looking for Eric,119.0
26123,American Pie Presents: The Book of Love,American Pie Presents: The Book of Love,93.0
40494,Trapeze,Trapeze,105.0
27172,There Was a Crooked Man...,There Was a Crooked Man...,126.0
17591,The Battle of the River Plate,The Battle of the River Plate,119.0
49687,Matrimonio all'italiana,Marriage Italian Style,102.0
51831,The Minion,The Minion,95.0
44808,Sweepers,Sweepers,0.0
121379,Lady Windermere's Fan,Lady Windermere's Fan,120.0
41886,Not Your Typical Bigfoot Movie,Not Your Typical Bigfoot Movie,63.0
24050,The Good Life,The Good Life,106.0
94803,Varieté,Variety,104.0
156015,Out 1: Spectre,Out 1: Spectre,264.0
94727,Moana,Moana,77.0
132392,A Diary for Timothy,A Diary for Timothy,40.0
114790,Unter den Brücken,Under the Bridges,99.0
36293,Bridge of Dragons,Bridge of Dragons,92.0
26129,Storm Catcher,Storm Catcher,95.0
110733,У самого синего моря,By the Bluest of Seas,71.0
96107,"H.M. Pulham, Esq.","H.M. Pulham, Esq.",120.0
89647,Clash of the Wolves,Clash of the Wolves,74.0
27390,Sorority Babes in the Slimeball Bowl-O-Rama,Sorority Babes in the Slimeball Bowl-O-Rama,80.0
122163,Jill Rips,Jill Rips,94.0
352237,Pronto,Pronto,100.0
25769,Carriers,Carriers,84.0
14159,Aaja Nachle,Aaja Nachle,146.0
25680,The Friends of Eddie Coyle,The Friends of Eddie Coyle,102.0
36117,Rocker,Rocker,86.0
43876,Mayerling,Mayerling,96.0
63215,Toute une nuit,Toute une nuit,90.0
124994,わが恋は燃えぬ,Flame of My Love,96.0
54051,The Song of Ceylon,The Song of Ceylon,38.0
80960,Maskerade,Masquerade in Vienna,90.0
97032,Trop tôt/Trop tard,Too Early/Too Late,100.0
148536,В людях,My Apprenticeship,100.0
64736,Piter FM,Piter FM,85.0
23963,Pontypool,Pontypool,93.0
35148,Playmobil: The Secret of Pirate Island,Playmobil: The Secret of Pirate Island,140.0
26465,Big Pun: The Legacy,Big Pun: The Legacy,95.0
51422,Agent Red,Agent Red,95.0
60489,The Last Patrol,The Last Patrol,95.0
16204,The Girl in the Park,The Girl in the Park,109.0
23404,Command Performance,Command Performance,93.0
20236,Direct Contact,Direct Contact,90.0
148077,Lieksa!,The Matriarch,90.0
42564,Land of the Pharaohs,Land of the Pharaohs,105.0
65572,Heart of Midnight,Heart of Midnight,93.0
25190,The Sun Also Rises,The Sun Also Rises,130.0
22327,Youth in Revolt,Youth in Revolt,87.0
19901,Daybreakers,Daybreakers,98.0
28644,La teta asustada,The Milk of Sorrow,94.0
24458,The Age of Stupid,The Age of Stupid,92.0
13723,Missionary Man,Missionary Man,93.0
15791,Diamond Dogs,Diamond Dogs,94.0
28178,Hachi: A Dog's Tale,Hachi: A Dog's Tale,93.0
291554,Twogether,Twogether,120.0
149851,Enid Is Sleeping,Enid Is Sleeping,105.0
14773,10 MPH,10 MPH,92.0
147683,"Profetul, aurul și ardelenii","The Prophet, the Gold, and the Transylvanians",69.0
25195,Leap Year,Leap Year,100.0
20504,The Book of Eli,The Book of Eli,118.0
33613,Luftslottet som sprängdes,The Girl Who Kicked the Hornet's Nest,147.0
57251,Tickets,Tickets,109.0
85126,Hickey & Boggs,Hickey & Boggs,111.0
123772,Mister Johnson,Mister Johnson,97.0
4286,L'innocente,The Innocent,125.0
21575,Un prophète,A Prophet,155.0
104320,"L'uomo, la donna e la bestia - Spell (Dolce mattatoio)","Man, Woman and Beast",100.0
4932,A Guide for the Married Man,A Guide for the Married Man,89.0
39023,Kala,Dead Time,102.0
187401,Ye Ban Ge Sheng,The Phantom Lover,100.0
25927,Staten Island,Staten Island,96.0
14173,Princess,Princess,90.0
28227,Collapse,Collapse,82.0
31875,Last Resort,Last Resort,73.0
44085,عمارة يعقوبيان,The Yacoubian Building,161.0
58589,Metal Gear Solid: Philanthropy,Metal Gear Solid: Philanthropy,69.0
26820,My One and Only,My One and Only,108.0
119905,El cant dels ocells,Birdsong,98.0
24271,The Maiden Heist,The Maiden Heist,91.0
52273,Hidden Agenda,Hidden Agenda,94.0
95140,Detention,Detention,98.0
179066,I Live My Life,I Live My Life,97.0
37222,The V.I.P.s,The V.I.P.s,119.0
55197,お茶漬けの味,Flavor of Green Tea Over Rice,115.0
87065,Louie Bluie,Louie Bluie,60.0
20551,Ernest Goes to School,Ernest Goes to School,89.0
28280,Direct Action,Direct Action,97.0
26125,The Defender,The Defender,90.0
26765,Mr. Warmth: The Don Rickles Project,Mr. Warmth: The Don Rickles Project,89.0
5707,Shooting War,Shooting War,88.0
323111,Semper Fi,Semper Fi,120.0
26961,Puppet Master: The Legacy,Puppet Master: The Legacy,72.0
126925,Gretchen the Greenhorn,Gretchen the Greenhorn,58.0
1450,Blood: The Last Vampire,Blood: The Last Vampire,91.0
101006,Liverpool,Liverpool,84.0
52429,Theodora Goes Wild,Theodora Goes Wild,94.0
81895,MacGyver: Lost Treasure of Atlantis,MacGyver: Lost Treasure of Atlantis,93.0
148435,Pekka ja Pätkä Suezilla,Pekka ja Pätkä Suezilla,74.0
46335,Ne touchez pas la hache,Don't Touch the Axe,137.0
18476,Horsemen,Horsemen,90.0
15774,Swades,"Swades: We, the People",210.0
20107,Bart Got a Room,Bart Got a Room,80.0
12161,Jerichow,Jerichow,93.0
164421,Το τελευταίο ψέμα,A Matter of Dignity,112.0
101342,As Bodas de Deus,The Spousals of God,150.0
41970,The Last of England,The Last of England,87.0
89800,害虫,Harmful Insect,92.0
21521,A計劃續集,Project A II,101.0
44027,"My Son, My Son, What Have Ye Done","My Son, My Son, What Have Ye Done",91.0
143098,Tulennielijä,Fire-Eater,100.0
31175,Soul Kitchen,Soul Kitchen,99.0
22274,Caos Calmo,Quiet Chaos,105.0
4579,Heat,Heat,102.0
32097,Le diable probablement,"The Devil, Probably",93.0
83430,Altiplano,Altiplano,109.0
13634,One Way Passage,One Way Passage,68.0
144089,"Artista, dolarii și ardelenii","The Actress, the Dollars and the Transylvanians",0.0
40229,The House on Sorority Row,The House on Sorority Row,91.0
10800,Chasseurs de dragons,Dragon Hunters,80.0
277622,The 27 Club,The 27 Club,0.0
25676,Bo bui gai wak,Rob-B-Hood,126.0
44941,Year of the Comet,Year of the Comet,91.0
25205,Le Concert,The Concert,119.0
17602,Macheads,Macheads,54.0
14981,Welcome To Macintosh,Welcome To Macintosh,90.0
45699,Le papillon,The Butterfly,85.0
17606,The Other Man,The Other Man,90.0
25594,Wrong Turn at Tahoe,Wrong Turn at Tahoe,91.0
25602,Ninja,Ninja,83.0
40660,Jos rakastat,If You Love,121.0
101376,Drottningen och jag,The Queen and I,90.0
49956,The Long Day Closes,The Long Day Closes,85.0
43844,La femme du boulanger,The Baker's Wife,133.0
15930,Fighter,Fighter,90.0
65642,Le roman d'un tricheur,The Story of a Cheat,81.0
86303,সুবর্ণরেখা,Subarnarekha,143.0
63771,Douce,Douce,90.0
52229,Kid Galahad,Kid Galahad,102.0
2395,Astérix aux Jeux Olympiques,Asterix at the Olympic Games,116.0
13855,추격자,The Chaser,125.0
21153,Flock of Dodos: The Evolution-Intelligent Design Circus,Flock of Dodos: The Evolution-Intelligent Design Circus,84.0
83994,Comment je me suis disputé... (ma vie sexuelle),My Sex Life... or How I Got Into an Argument,178.0
5761,Hannah Takes the Stairs,Hannah Takes the Stairs,83.0
57978,Meantime,Meantime,102.0
23999,Abigail's Party,Abigail's Party,101.0
42720,白昼の通り魔,Violence at Noon,99.0
17911,Mega Shark vs Giant Octopus,Mega Shark vs Giant Octopus,90.0
32559,Galerianki,Mall Girls,77.0
253476,Pokrajina Št.2,Landscape No. 2,90.0
69061,Dr. Otto and the Riddle of the Gloom Beam,Dr. Otto and the Riddle of the Gloom Beam,97.0
13382,"Rudolph, the Red-Nosed Reindeer","Rudolph, the Red-Nosed Reindeer",52.0
13358,A Dennis the Menace Christmas,A Dennis the Menace Christmas,83.0
33511,Nowhere Boy,Nowhere Boy,98.0
27182,Note by Note: The Making of Steinway L1037,Note by Note: The Making of Steinway L1037,81.0
29110,Garbage Warrior,Garbage Warrior,86.0
23410,The Thaw,The Thaw,90.0
266740,Kansakunnan olohuone,The Living Room of the Nation,75.0
22164,Blood and Bone,Blood and Bone,93.0
15255,Undisputed II: Last Man Standing,Undisputed II: Last Man Standing,93.0
71885,Motocrossed,Motocrossed,110.0
20453,3 Idiots,3 Idiots,170.0
108573,Svampe,Svampe,79.0
16095,DeUsynlige,Troubled Water,115.0
4253,Hum Tum,Hum Tum,142.0
43346,Genevieve,Genevieve,86.0
40083,Sometimes a Great Notion,Sometimes a Great Notion,114.0
61864,La Carapate,Out of It,100.0
59390,Running Mates,Running Mates,92.0
22894,Legion,Legion,100.0
15807,Air Force,Air Force,124.0
85507,Coquette,Coquette,76.0
72241,Unconquered,Unconquered,146.0
22404,Man Hunt,Man Hunt,105.0
27567,La nana,The Maid,115.0
147692,"Pruncul, petrolul şi ardelenii","The Oil, the Baby and the Transylvanians",104.0
41787,Defenseless,Defenseless,104.0
106482,Pyrates,Pyrates,91.0
26752,Nunta mută,Silent Wedding,87.0
48609,A Fine Mess,A Fine Mess,90.0
251281,Thomas Pynchon: A Journey Into the Mind of P.,Thomas Pynchon: A Journey Into the Mind of P.,96.0
160266,บุปผาราตรี,Rahtree: Flower of the Night,109.0
21033,Beautiful,Beautiful,97.0
23988,Stan Helsing,Stan Helsing,90.0
186129,Forgiven,Forgiven,75.0
51120,Peter Pan,Peter Pan,100.0
21453,幼獣都市,Wicked City,82.0
5153,Cabiria,Cabiria,148.0
17836,Virginia City,Virginia City,121.0
51429,やさぐれ姐御伝　総括リンチ,Female Yakuza Tale,86.0
32130,Together Again,Together Again,93.0
126083,If You Could Only Cook,If You Could Only Cook,72.0
13522,Arn: Riket vid vägens slut,Arn: The Kingdom at Road's End,128.0
47370,日本のいちばん長い日,Japan's Longest Day,157.0
31156,Dante's Hell Animated,Dante's Hell Animated,35.0
84104,Shriek of the Mutilated,Shriek of the Mutilated,86.0
46336,Four Eyed Monsters,Four Eyed Monsters,71.0
27569,Extraordinary Measures,Extraordinary Measures,105.0
62775,Havukka-Ahon Ajattelija,Havukka-Ahon Ajattelija,
120109,Too Many Husbands,Too Many Husbands,81.0
8349,Der rote Baron,The Red Baron,120.0
75877,Los santos inocentes,The Holy Innocents,107.0
43891,Crime and Punishment,Crime and Punishment,88.0
33295,More Than a Game,More Than a Game,105.0
29501,Falling Up,Falling Up,98.0
16453,Zach Galifianakis: Live at the Purple Onion,Zach Galifianakis: Live at the Purple Onion,61.0
13477,When in Rome,When in Rome,91.0
12201,Edge of Darkness,Edge of Darkness,117.0
47554,Ethan Mao,Ethan Mao,87.0
33395,Charlie Chan in Shanghai,Charlie Chan in Shanghai,71.0
2974,Orlacs Hände,The Hands of Orlac,113.0
14016,神探,Mad Detective,91.0
94706,El sol del membrillo,The Quince Tree Sun,138.0
26466,Triangle,Triangle,99.0
49807,Savršeni krug,The Perfect Circle,110.0
99749,Rampage,Rampage,97.0
79509,The Ambulance,The Ambulance,91.0
46623,Cimarron,Cimarron,147.0
52863,Dangerous,Dangerous,79.0
92283,I Never Sang for My Father,I Never Sang for My Father,92.0
42137,わが青春のアルカディア,Space Pirate Captain Harlock: Arcadia of My Youth,130.0
8952,I Love You Phillip Morris,I Love You Phillip Morris,98.0
40724,Anne of Avonlea,Anne of Green Gables: The Sequel,230.0
33159,The Donner Party,The Donner Party,95.0
26137,Meng ying tong nian,Electric Shadows,93.0
71825,Mistress,Mistress,110.0
103201,Extreme Justice,Extreme Justice,96.0
98246,Solntse,The Sun,110.0
33630,Vivacious Lady,Vivacious Lady,90.0
51675,Escape from Suburbia: Beyond the American Dream,Escape from Suburbia: Beyond the American Dream,95.0
281287,Dead Ahead: The Exxon Valdez Disaster,Dead Ahead: The Exxon Valdez Disaster,0.0
33602,Temple Grandin,Temple Grandin,108.0
12169,Le Premier Jour du reste de ta vie,The First Day of the Rest of Your Life,114.0
252407,Ich und Er,Me and Him,93.0
43333,Désirée,Désirée,110.0
42212,Thank God It's Friday,Thank God It's Friday,89.0
33728,"Captain Newman, M.D.","Captain Newman, M.D.",126.0
27989,Serious Moonlight,Serious Moonlight,84.0
25983,The House of the Devil,The House of the Devil,95.0
42683,Black Legion,Black Legion,83.0
271677,The Hero: Love Story of a Spy,The Hero: Love Story of a Spy,160.0
46423,Lucky: No Time for Love,Lucky: No Time for Love,180.0
24469,Fish Tank,Fish Tank,123.0
11518,मोहब्बतें,Love Stories,216.0
7344,Absurdistan,Absurdistan,87.0
4887,Takva,Takva: A Man's Fear of God,96.0
51022,Rane,The Wounds,103.0
31578,Body Bags,Body Bags,94.0
18670,Hong Xi Guan: Zhi Shao Lin wu zu,Legend of the Red Dragon,95.0
25293,The Hound of the Baskervilles,The Hound of the Baskervilles,90.0
59013,The Royal Scandal,The Royal Scandal,120.0
32856,Valentine's Day,Valentine's Day,125.0
7978,The Wolfman,The Wolfman,102.0
60086,Babysitter Wanted,Babysitter Wanted,93.0
11324,Shutter Island,Shutter Island,138.0
90052,The Sign of Four,The Sign of Four,90.0
81382,The Case of the Whitechapel Vampire,The Case of the Whitechapel Vampire,90.0
8898,La mujer sin cabeza,The Headless Woman,87.0
183946,Yellow,Yellow,90.0
17334,The Other End of the Line,The Other End of the Line,106.0
26715,Bitch Slap,Bitch Slap,109.0
19311,$9.99,$9.99,78.0
38448,Ondine,Ondine,111.0
45988,1066,1066: The Battle for Middle Earth,148.0
20047,The Steam Experiment,The Steam Experiment,90.0
55522,Postia Pappi Jaakobille,Letters to Father Jacob,74.0
81399,La boulangère de Monceau,The Bakery Girl of Monceau,23.0
13949,Persuasion,Persuasion,93.0
24253,Flickan som lekte med elden,The Girl Who Played with Fire,129.0
15324,Steal This Film,Steal This Film,32.0
32657,Percy Jackson & the Olympians: The Lightning Thief,Percy Jackson & the Olympians: The Lightning Thief,118.0
23742,Cop Out,Cop Out,107.0
36457,Mademoiselle,Mademoiselle,105.0
27561,Trailer Park Boys: Countdown to Liquor Day,Trailer Park Boys: Countdown to Liquor Day,101.0
11439,The Ghost Writer,The Ghost Writer,128.0
42586,Darling Lili,Darling Lili,107.0
26963,The Secret of Kells,The Secret of Kells,75.0
32868,The Vicious Kind,The Vicious Kind,92.0
30298,The Secret of Santa Vittoria,The Secret of Santa Vittoria,139.0
23172,The Spy Next Door,The Spy Next Door,94.0
30128,I Hope They Serve Beer in Hell,I Hope They Serve Beer in Hell,106.0
29381,Caged,Caged,96.0
42295,The House on 92nd Street,The House on 92nd Street,88.0
41894,Blood Done Sign My Name,Blood Done Sign My Name,0.0
67736,Thérèse Raquin,Thérèse Raquin,102.0
25950,Mysterious Island,Mysterious Island,172.0
32124,Dare,Dare,100.0
26428,Agora,Agora,127.0
56931,Tom Thumb,Tom Thumb,98.0
12273,Singh Is Kinng,Singh Is Kinng,135.0
22805,Motherhood,Motherhood,90.0
79519,Shades of Ray,Shades of Ray,87.0
20083,新宿事件,Shinjuku Incident,119.0
29388,High Life,High Life,80.0
15357,Banlieue 13 - Ultimatum,District 13: Ultimatum,101.0
20406,Rockaway,Rockaway,76.0
22166,Fast Lane,Fast Lane,117.0
408956,Sukunsa viimeinen,Pudana: Last of the Line,80.0
18489,The Yes Men Fix the World,The Yes Men Fix the World,87.0
120280,Pekka ja Pätkä puistotäteinä,Pekka ja Pätkä puistotäteinä,64.0
19962,Mike Bassett: England Manager,Mike Bassett: England Manager,89.0
29427,The Crazies,The Crazies,101.0
22971,Dear John,Dear John,115.0
45576,Gui tu lie che,Last Train Home,85.0
23023,Tooth Fairy,Tooth Fairy,101.0
29785,Of Time and the City,Of Time and the City,74.0
63195,"La Commune (Paris, 1871)","La Commune (Paris, 1871)",345.0
20871,Джентльмены удачи,Gentlemen of Fortune,88.0
14235,Eden Log,Eden Log,98.0
71370,Trap,Trap,84.0
25967,Isolation,Isolation,95.0
5595,La Habitación de Fermat,Fermat's Room,88.0
32092,Sous les bombes,Under the Bombs,98.0
10664,[REC]²,[REC]²,85.0
28739,Cabin Fever 2: Spring Fever,Cabin Fever 2: Spring Fever,87.0
17473,The Room,The Room,99.0
200664,Killer Bean 2: The Party,Killer Bean 2: The Party,7.0
224642,Tulipunainen kyyhkynen,The Scarlet Dove,86.0
117499,Asfalttilampaat,Asphalt Lambs,78.0
174748,Lars i porten,Lars i porten,
26022,My Name Is Khan,My Name Is Khan,145.0
12155,Alice in Wonderland,Alice in Wonderland,108.0
40623,Panique au village,A Town Called Panic,75.0
22972,Green Zone,Green Zone,115.0
119819,The Call of the Wild,The Call of the Wild,81.0
29182,44 Inch Chest,44 Inch Chest,95.0
17277,The Fall of the Roman Empire,The Fall of the Roman Empire,188.0
24424,Ajami,Ajami,120.0
26389,From Paris with Love,From Paris with Love,92.0
61880,Strategic Air Command,Strategic Air Command,112.0
31515,The Boy Friend,The Boy Friend,137.0
20618,Road Trip: Beer Pong,Road Trip: Beer Pong,96.0
28925,Zone of the Dead,Zone of the Dead,102.0
23488,Dorian Gray,Dorian Gray,112.0
26771,That Sinking Feeling,That Sinking Feeling,93.0
43012,Taras Bulba,Taras Bulba,122.0
27583,Greenberg,Greenberg,107.0
6883,Two-Minute Warning,Two-Minute Warning,115.0
26390,Brooklyn's Finest,Brooklyn's Finest,133.0
34016,She's Out of My League,She's Out of My League,104.0
25941,Harry Brown,Harry Brown,103.0
34195,The Dead Outside,The Dead Outside,86.0
20471,The Mysteries of Pittsburgh,The Mysteries of Pittsburgh,95.0
18514,두번째 사랑,Never Forever,90.0
